Water,Methane,Ethane,Propane,Isobutane,Butane,Isopentane,Pentane,Hexane,Heptane,Carbon Dioxide,SPECIFIC GRAVITY,Pressure (psia),PR,Hydrate Temperature (K)
0,51.62,0,0,0,0,0,0,0,0,48.38,1.020829638,1388.888889,1.610389605,290.4651794
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0.64017476,2080.84,3.073389992,292.9808
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,1.070778126,1807.28,1.521211313,292.6374
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,1.070778126,1530.719,1.288426287,292.0119
0,52.26,0,0,0,0,0,0,0,0,47.74,1.014651219,2277.777778,2.648980471,292.6289063
0,76.31,0,0,0,0,0,0,0,0,23.69,0.782477815,944.4444444,1.238278528,288.2564087
0,77.37,0,0,0,0,0,0,0,0,22.63,0.772244808,500,0.659260795,283.9076843
0,50.42,0,0,0,0,0,0,0,0,49.58,1.032414173,500,0.57649966,283.8873596
0,91,0,0,0,0,0,0,0,0,9,0.64066379,2500,3.554367607,293.0265808
0,50.42,0,0,0,0,0,0,0,0,49.58,1.032414173,1833.333333,2.113832087,291.5715027
0,64,0,0,0,0,0,0,0,0,36,0.901315844,1166.666667,1.43600348,289.2673035
0,59,0,0,0,0,0,0,0,0,42,0.96477632,1833.333333,2.173870081,291.5715027
0,87.56,0,0,0,0,0,0,0,0,12.44,0.673872793,1611.111111,2.246209885,290.9697266
0,82.16,0,0,0,0,0,0,0,0,17.84,0.726003203,1611.111111,2.179906184,291.1199341
1.686341,92.74874,1.686341,1.180438,0.1686341,0.3372681,0.8431703,0.1686341,0.1686341,0.1686341,0.8431703,0.618590173,279.4271,0.393587316,277.9678
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,1.070778126,1282.732,1.079692372,291.2755
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0.64017476,248.2615,0.36668096,278.1707
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0.945298948,2081.364,2.711176695,294.0399
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,1.070778126,21.95144,0.018476815,246.8911
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0.945298948,1221.505,1.591127688,291.7577
0,24.42,3.07,0.75,0.92,0,0,0,0,0,66.85,1.212530304,323.09,0.355019737,282
0,50.4,0,0,0,0,0,0,0,0,49.6,1.032607249,2277.777778,2.626031582,292.6289063
0,52.55,8.12,4.74,1.31,1.88,0,0,0,0,31.4,0.988463027,299,0.378117909,278.12
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0.641855639,182.3638,0.267076579,275.518
0,0,0,15,0,0,0,0,0,0,85,1.519608215,120,0.119670905,275.37
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0.641855639,33.51953,0.049090233,242.7584
0,12.38,1.96,1.66,0.37,0.48,0,0,0,0,83.15,1.39440368,198,0.197642147,273.7
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0.65573579,46.37593,0.060247601,246.9699
0,82.16,0,0,0,0,0,0,0,0,17.84,0.726003203,2277.777778,3.081936329,292.7441101
0,78,0,2,0,0,0,0,0,0,20,0.766222989,944.4444444,1.264688991,288.8714294
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0.641855639,2000.602,2.929934222,293.1493
4.379562,65.69343,12.40876,5.109489,0.729927,1.459854,0.729927,0.729927,0.729927,0.729927,7.29927,0.835746521,1240.716,1.54908585,292.7065
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0.64017476,132.9722,0.196399256,272.8926
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0.945298948,1863.901,2.427910233,293.5341
0,50.4,0,0,0,0,0,0,0,0,49.6,1.032607249,1833.333333,2.113635175,291.5715027
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0.65573579,138.3809,0.179772508,270.686
0.7407407,88.88889,1.851852,2.592593,0.3703704,0.7407407,1.851852,0.3703704,0.3703704,0.3703704,1.851852,0.685139183,630.522,0.919768854,286.5683
0.7407407,88.88889,1.851852,2.592593,0.3703704,0.7407407,1.851852,0.3703704,0.3703704,0.3703704,1.851852,0.685139183,22.14336,0.032301447,238.4815
0,52.55,4.74,3.11,1.31,1.88,0,4.01,0,0,31.4,1.02843914,177.05,0.228043474,279.3
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0.779020869,2502.199,3.089070113,294.564
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0.727137989,123.9865,0.17110318,273.1112
1.686341,92.74874,1.686341,1.180438,0.1686341,0.3372681,0.8431703,0.1686341,0.1686341,0.1686341,0.8431703,0.618590173,331.8839,0.467475394,279.4139
0.7407407,88.88889,1.851852,2.592593,0.3703704,0.7407407,1.851852,0.3703704,0.3703704,0.3703704,1.851852,0.685139183,239.4403,0.349281596,278.9098
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0.727137989,120.4008,0.166154861,272.6381
1.686341,92.74874,1.686341,1.180438,0.1686341,0.3372681,0.8431703,0.1686341,0.1686341,0.1686341,0.8431703,0.618590173,1590.802,2.240725721,290.8296
0,82,11.3,4.2,0.1,0.1,0,0.2,0,0,0.5,0.65191039,2277.777778,3.450104737,294.9396973
0,50,0,0,0,0,0,0,0,0,50,1.036468761,1166.666667,1.342539318,289.1873169
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0.64017476,74.88401,0.110603298,259.8929
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,1.070778126,1486.511,1.251215832,291.8966
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0.945298948,30.92485,0.04028259,251.2317
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0.655660836,23.42705,0.029430765,234.1572
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0.65573579,488.7574,0.634951382,282.661
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,1.070778126,13.76781,0.011588547,238.331
4.379562,65.69343,12.40876,5.109489,0.729927,1.459854,0.729927,0.729927,0.729927,0.729927,7.29927,0.835746521,1045.999,1.305973527,291.7763
1.686341,92.74874,1.686341,1.180438,0.1686341,0.3372681,0.8431703,0.1686341,0.1686341,0.1686341,0.8431703,0.618590173,154.1687,0.217154474,272.822
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0.727137989,37.5084,0.051762139,246.975
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0.641855639,1317.572,1.929618831,290.8337
0,93,0,0,0,0,0,0,0,0,7,0.621356231,117.99,0.169701415,273.82
0,0,0,25,0,0,0,0,0,0,75,1.519908526,278,0.290415252,283.76
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0.655660836,843.7064,1.05992539,286.648
1.686341,92.74874,1.686341,1.180438,0.1686341,0.3372681,0.8431703,0.1686341,0.1686341,0.1686341,0.8431703,0.618590173,1117.565,1.57414728,288.7048
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0.768418394,26.96561,0.026323376,247.013
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0.768418394,2598.872,2.536975258,296.0756
0,0,0,72,0,0,0,0,0,0,28,1.521319986,44,0.059187517,275.21
5.714286,64.7619,16.19048,6.666667,0.952381,1.904762,0.952381,0.952381,0.952381,0.952381,0,0.82973851,617.621,0.768877506,289.0914
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0.64017476,134.6926,0.198940278,273.0958
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0.779020869,1423.732,1.757657153,291.8784
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0.727137989,822.5783,1.13517006,288.2379
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0.702698121,1700.547,2.378414185,292.9796
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0.670483235,2053.789,2.585537559,293.4649
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0.727137989,130.1737,0.179641606,273.5073
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0.945298948,308.12,0.40135592,282.7814
0,87.56,0,0,0,0,0,0,0,0,12.44,0.673872793,322,0.448932155,274
0,50,0,0,0,0,0,0,0,0,50,1.036468761,297.32,0.342140391,275.2
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,1.070778126,1130.614,0.951652653,290.6984
0,45.93,0,0,0,0,0,0,0,0,54.07,1.075759644,316.18,0.357086872,276.9
0,60,0,0,0,0,0,0,0,0,40,0.939930963,2500,3.01713734,292.9526672
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0.641855639,386.6522,0.566262312,281.8237
5.714286,64.7619,16.19048,6.666667,0.952381,1.904762,0.952381,0.952381,0.952381,0.952381,0,0.82973851,27.3664,0.034068481,251.3747
5.714286,64.7619,16.19048,6.666667,0.952381,1.904762,0.952381,0.952381,0.952381,0.952381,0,0.82973851,1820.093,2.265837085,295.2761
0,50,0,0,0,0,0,0,0,0,50,1.036468761,1034,1.189873418,289.9
0,90,0,0,0,0,0,0,0,0,10,0.65031757,181.99,0.257266045,278.32
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0.641855639,1463.33,2.143085254,291.4463
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0.727137989,760.3084,1.049236689,287.6833
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0.768418394,90.05198,0.087907233,273.0459
1.686341,92.74874,1.686341,1.180438,0.1686341,0.3372681,0.8431703,0.1686341,0.1686341,0.1686341,0.8431703,0.618590173,1792.036,2.52417407,291.487
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0.779020869,1821.022,2.2481284,293.0208
1.686341,92.74874,1.686341,1.180438,0.1686341,0.3372681,0.8431703,0.1686341,0.1686341,0.1686341,0.8431703,0.618590173,499.7886,0.703977724,282.784
0,20,0,0,0,0,0,0,0,0,80,1.326082154,350.84,0.35431226,274.41
0.7407407,88.88889,1.851852,2.592593,0.3703704,0.7407407,1.851852,0.3703704,0.3703704,0.3703704,1.851852,0.685139183,116.0539,0.169292685,272.9093
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0.702698121,53.02721,0.074164765,255.6075
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0.65573579,852.7908,1.10787212,286.8677
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0.702698121,1666.714,2.331094771,292.8791
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0.64017476,136.4288,0.201504637,273.2011
0,50.58,0,0,0,0,0,0,0,0,49.42,1.030869569,2055.555556,2.371821875,292.1621094
0,82.16,0,0,0,0,0,0,0,0,17.84,0.726003203,2055.555556,2.781259615,292.2610168
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0.670483235,270.2747,0.340251792,279.2424
0,94.5,0,0,0,0,0,0,0,0,5.5,0.606875561,1833.333333,2.6600118,291.3693237
1.686341,92.74874,1.686341,1.180438,0.1686341,0.3372681,0.8431703,0.1686341,0.1686341,0.1686341,0.8431703,0.618590173,38.11175,0.053682343,242.7452
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0.779020869,26.68541,0.032944263,242.6798
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0.64017476,1275.957,1.884581935,290.4257
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0.768418394,21.59779,0.0210834,242.7334
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0.768418394,1383.418,1.350469449,293.0962
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0.65573579,269.695,0.35036444,277.7669
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0.727137989,101.1479,0.139585578,268.4919
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0.65573579,1211.489,1.573861827,289.1681
0,85,0,0,0,0,0,0,0,0,15,0.698586469,944.4444444,1.298026999,287.9468384
0,47.01,0,0,0,0,0,0,0,0,52.99,1.065333562,307.47,0.348969605,275.6
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0.945298948,1861.123,2.42429162,293.5297
0,77.37,0,0,0,0,0,0,0,0,22.63,0.772244808,1611.111111,2.124284782,291.217865
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0.64017476,132.5813,0.195821899,272.8231
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0.64017476,121.3275,0.179200094,270.7405
0,77.37,0,0,0,0,0,0,0,0,22.63,0.772244808,1166.666667,1.538275188,289.3113403
0,56,0,0,0,0,0,0,0,0,44,0.978546082,768.24,0.90941806,280.1
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0.779020869,2570.941,3.173935009,294.7014
5.714286,64.7619,16.19048,6.666667,0.952381,1.904762,0.952381,0.952381,0.952381,0.952381,0,0.82973851,991.2271,1.233980419,292.1936
1.686341,92.74874,1.686341,1.180438,0.1686341,0.3372681,0.8431703,0.1686341,0.1686341,0.1686341,0.8431703,0.618590173,1127.42,1.588028549,288.7611
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0.641855639,1120.935,1.641638776,289.8417
0,78.4,0,0,0,0,0,0,0,0,21.6,0.762301415,1166.666667,1.5467617,289.328949
0,82.16,0,0,0,0,0,0,0,0,17.84,0.726003203,500,0.676522609,283.2312012
0,93,0,0,0,0,0,0,0,0,7,0.621356231,1388.888889,1.997596492,290.2572327
0,74.96,0,0,0,0,0,0,0,0,25.04,0.795510418,944.4444444,1.229486666,288.2564087
4.379562,65.69343,12.40876,5.109489,0.729927,1.459854,0.729927,0.729927,0.729927,0.729927,7.29927,0.835746521,1531.295,1.911885893,293.7144
0,60,0,0,0,0,0,0,0,0,40,0.939930963,1611.111111,1.944377397,291.0880737
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0.655660836,2229.697,2.801107662,292.278
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0.945298948,1862.233,2.425737502,293.5318
0,64,0,0,0,0,0,0,0,0,36,0.901315844,722.2222222,0.888954535,286.2346497
1.686341,92.74874,1.686341,1.180438,0.1686341,0.3372681,0.8431703,0.1686341,0.1686341,0.1686341,0.8431703,0.618590173,1125.228,1.584941006,288.7487
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0.779020869,717.0207,0.885192271,287.7284
5.714286,64.7619,16.19048,6.666667,0.952381,1.904762,0.952381,0.952381,0.952381,0.952381,0,0.82973851,1837.175,2.287102498,295.3217
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0.702698121,574.7822,0.803900238,286.0952
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0.945298948,84.90896,0.110602083,272.9892
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0.727137989,296.3939,0.409027908,280.3011
0,52,0,0,0,0,0,0,0,0,48,1.017161201,2500,2.903870278,292.9526672
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0.768418394,1056.987,1.031812981,291.6398
0.7407407,88.88889,1.851852,2.592593,0.3703704,0.7407407,1.851852,0.3703704,0.3703704,0.3703704,1.851852,0.685139183,1799.501,2.62500749,292.8931
5.714286,64.7619,16.19048,6.666667,0.952381,1.904762,0.952381,0.952381,0.952381,0.952381,0,0.82973851,1803.504,2.245185409,295.2342
17.69912,35.39823,8.849558,6.19469,0.8849558,1.769912,4.424779,0.8849558,0.8849558,0.8849558,22.12389,1.070778126,1205.656,1.01481649,290.9972
0,85.75,0,0,0,0,0,0,0,0,14.25,0.691346134,500,0.690064452,283.1618347
0,46.62,0,0,0,0,0,0,0,0,53.38,1.069098536,362.59,0.410794612,277.7
0,87,0,0,0,0,0,0,0,0,13,0.679278909,500,0.694907716,283.0420227
0.7407407,88.88889,1.851852,2.592593,0.3703704,0.7407407,1.851852,0.3703704,0.3703704,0.3703704,1.851852,0.685139183,2124.89,3.099666055,293.6828
0,50.4,0,0,0,0,0,0,0,0,49.6,1.032607249,2500,2.882229785,292.9526672
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0.945298948,1864.456,2.428633173,293.5354
0,91,0,0,0,0,0,0,0,0,9,0.64066379,2277.777778,3.23842382,292.6039124
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0.65573579,2251.209,2.924576212,292.5594
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0.655660836,46.4027,0.058294449,246.9871
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0.768418394,89.35445,0.087226315,272.8789
0.530504,92.8382,1.32626,1.856764,0.265252,0.530504,1.32626,0.265252,0.265252,0.265252,0.530504,0.64017476,1877.482,2.77303127,292.4673
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0.65573579,1376.036,1.787627072,289.9226
0,85,0,0,0,0,0,0,0,0,15,0.698586469,722.2222222,0.992608882,285.8704224
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0.641855639,992.1487,1.453027854,289.041
0,20,0,0,0,0,0,0,0,0,80,1.326082154,741.44,0.748778025,281.51
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0.670483235,25.17216,0.031689509,238.4534
0.7407407,88.88889,1.851852,2.592593,0.3703704,0.7407407,1.851852,0.3703704,0.3703704,0.3703704,1.851852,0.685139183,1069.21,1.559701416,290.1572
3.490401,87.26003,1.745201,1.22164,0.1745201,0.3490401,0.8726003,0.1745201,0.1745201,0.1745201,4.363002,0.65573579,57.32578,0.0744727,251.2552
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0.779020869,123.0472,0.151906954,273.8626
5.714286,64.7619,16.19048,6.666667,0.952381,1.904762,0.952381,0.952381,0.952381,0.952381,0,0.82973851,1798.901,2.239455126,295.2238
0,54.21,0,0,0,0,0,0,0,0,45.79,0.995826348,2500,2.93430123,292.9526672
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0.670483235,128.107,0.161275311,273.0297
0,52.55,8.12,4.74,1.31,1.88,0,0,0,0,31.4,0.988463027,511,0.646214889,282.54
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0.702698121,2482.534,3.472114608,294.8801
4.520796,86.79928,0.9041591,1.265823,0.1808318,0.3616637,0.9041591,0.1808318,0.1808318,0.1808318,4.520796,0.655660836,70.61237,0.088708399,255.562
0,50,0,0,0,0,0,0,0,0,50,1.036468761,793,0.912543153,283.62
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0.727137989,404.5091,0.558228462,282.842
1.686341,92.74874,1.686341,1.180438,0.1686341,0.3372681,0.8431703,0.1686341,0.1686341,0.1686341,0.8431703,0.618590173,153.2751,0.215895793,272.6827
0,78,0,2,0,0,0,0,0,0,20,0.766222989,2500,3.347706152,293.8467102
0,85.75,0,0,0,0,0,0,0,0,14.25,0.691346134,2055.555556,2.836931637,292.1916504
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0.702698121,13.83176,0.019345337,229.9355
1.686341,92.74874,1.686341,1.180438,0.1686341,0.3372681,0.8431703,0.1686341,0.1686341,0.1686341,0.8431703,0.618590173,1391.469,1.959955028,290.0589
0,54.21,0,0,0,0,0,0,0,0,45.79,0.995826348,1388.888889,1.63016735,290.4651794
4.379562,65.69343,12.40876,5.109489,0.729927,1.459854,0.729927,0.729927,0.729927,0.729927,7.29927,0.835746521,24.77388,0.030931226,247.0129
0.7407407,88.88889,1.851852,2.592593,0.3703704,0.7407407,1.851852,0.3703704,0.3703704,0.3703704,1.851852,0.685139183,191.5515,0.279424197,277.078
0,7.86,1.13,0.86,0,0.33,0,0,0,0,89.62,1.436436873,367.09,0.357310605,279.3
0,74.96,0,0,0,0,0,0,0,0,25.04,0.795510418,2277.777778,2.965232547,292.842041
4.379562,65.69343,12.40876,5.109489,0.729927,1.459854,0.729927,0.729927,0.729927,0.729927,7.29927,0.835746521,1742.384,2.175439343,294.2539
0,82.16,0,0,0,0,0,0,0,0,17.84,0.726003203,1388.888889,1.879229469,290.491272
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0.702698121,113.2837,0.158440525,272.6938
0,50,0,0,0,0,0,0,0,0,50,1.036468761,500,0.575373993,283.8873596
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0.670483235,116.3402,0.146461957,270.7283
4.379562,65.69343,12.40876,5.109489,0.729927,1.459854,0.729927,0.729927,0.729927,0.729927,7.29927,0.835746521,81.8786,0.102228859,272.6699
0,0,0,0,0,0,0,0,0,0,100,1.519157749,380,0.35480859,279.49
0,50,0,0,0,0,0,0,0,0,50,1.036468761,639.61,0.736029919,281.8
0,47.29,0,0,0,0,0,0,0,0,52.71,1.062630504,319.08,0.362612171,275.7
